tree_type,latitude,longitude,size
Crape myrtle,32.71670424444445,-117.12399248888889,9
Norway maple,37.95348095679012,-121.28633068765431,81
Norway maple,41.158221,-104.761995,11
Norway maple,35.431055,-120.472396,10
Norway maple,35.86474,-118.632379,7
Norway maple,34.869057,-120.406027,5
Norway maple,38.02121162727273,-121.26061338181817,4
Norway maple,35.345808,-120.39486,2
Norway maple,37.9184811,-121.30474357142857,1
Norway maple,37.98756445,-121.30930112499999,1
Norway maple,37.963328360000006,-121.31161116000001,1
Pin oak,38.026449577777775,-121.27170105814815,270
Pin oak,41.176292000000004,-104.78108322222222,135
Pin oak,35.875886563636364,-118.65110363636363,88
Pin oak,34.869057,-120.406027,55
Pin oak,41.195479,-105.84162,54
Pin oak,35.11285557142857,-117.96653514285715,22
Pin oak,37.92518977407408,-121.31294061037038,20
Pin oak,35.431055,-120.472396,7
Pin oak,41.2815,-104.91202700000001,6
Pin oak,37.962543125,-121.29555370795455,4
Green ash,38.029144,-121.2775664,7
Green ash,35.104349,-117.985689,4
Green ash,36.322815,-119.643112,3
Green ash,35.321597,-120.353274,1
Green ash,37.9577,-121.29078,1
Green ash,35.134968,-117.963781,1
Green ash,37.9295626,-121.2803178,1
Green ash,37.9466011,-121.2894954,1
Green ash,38.0286639,-121.275306125,1
Green ash,38.028718,-121.273055,1
Live oak,28.062756988289255,-82.4174365041418,2034
Live oak,27.91114550346154,-82.51507247671329,1777
Live oak,27.97066582979798,-82.44461738414141,717
Live oak,27.934349160390518,-82.47128547585774,350
Live oak,27.87189103458333,-82.519024570625,286
Live oak,28.060431628490658,-82.40951601030973,162
Live oak,27.94109082345679,-82.50569534462963,101
Live oak,28.11683474966667,-82.38376464533333,99
Live oak,27.989157473485715,-82.46483649768571,96
Live oak,28.025336888811882,-82.46636798554457,60
Red maple,27.998171477346936,-82.4569375132653,77
Red maple,28.06237947077922,-82.41265684363636,49
Red maple,27.888298586,-82.5041509008,42
Red maple,27.93935537121212,-82.51057719939394,33
Red maple,28.11390017375,-82.38785869875001,29
Red maple,27.972484271333332,-82.44254748133334,25
Red maple,27.934324850869565,-82.47247364956522,23
Red maple,28.038166252499998,-82.46316306,15
Red maple,27.906328469655172,-82.52028222793103,8
Red maple,27.979188577142857,-82.47236015142857,8
,27.98597,-82.46295,
,28.05717815,-82.42481813,
Pin oak,38.946002781308216,-77.02619081784933,1460
Pin oak,38.87196871489984,-76.966009338906,1421
Pin oak,38.96191488082456,-77.06875097291228,1107
Pin oak,38.900837996603435,-77.00712698031617,993
Pin oak,38.894442345306125,-76.93069012556587,767
Pin oak,38.93537055125163,-76.98251137860495,723
Pin oak,38.84273866351314,-76.99173906253112,649
Pin oak,38.917583283033075,-77.03839806086559,586
Pin oak,38.97392519213311,-77.0259569221331,570
Pin oak,38.93319115158107,-77.07819126626384,539
Littleleaf linden,38.90580983883978,-77.01617260417127,394
Littleleaf linden,38.9550645997561,-77.07615737884147,385
Littleleaf linden,38.89369843444155,-76.98223341906494,362
Littleleaf linden,38.917466034600004,-77.06665897803333,359
Littleleaf linden,38.88651552969543,-77.002867935,300
Littleleaf linden,38.94846574043307,-77.02915476472441,254
Littleleaf linden,38.841036643538466,-76.99130934692307,178
Littleleaf linden,38.885723265901646,-76.9398196502459,164
Littleleaf linden,38.91023008922006,-77.04110404011142,122
Littleleaf linden,38.9345313433146,-76.98364624353933,65
Red maple,38.891907314655725,-76.9931202880073,2193
Red maple,38.96296612401651,-77.06608133262723,2048
Red maple,38.93371045567518,-76.98146833206204,1549
Red maple,38.89202181247558,-76.93412192700684,1209
Red maple,38.92213327126042,-77.0665205170625,1102
Red maple,38.9621302638657,-77.01824235284936,1096
Red maple,38.91504419470626,-77.03025616976113,989
Red maple,38.943431338503544,-77.0907917983822,960
Red maple,38.865812465070306,-76.9666025721919,727
Red maple,38.83639735986567,-76.99918385844775,670
Norway maple,38.861116978414636,-76.97519360530488,667
Norway maple,38.95092909769116,-77.02549458962518,484
Norway maple,38.92035908041322,-77.06299337444214,465
Norway maple,38.95651455359673,-77.07034251111716,403
Norway maple,38.97663879277929,-77.03088977929156,367
Norway maple,38.892004534451615,-76.9951507891828,367
Norway maple,38.91676869364764,-77.0334052187593,238
Norway maple,38.938143244228186,-77.09314960986578,164
Norway maple,38.92807429920168,-76.99642104457983,149
Norway maple,38.88613803444444,-76.94079423652778,72
Crape myrtle,38.86263646372922,-76.97397122805226,890
Crape myrtle,38.91892060558074,-77.06741441382437,538
Crape myrtle,38.95450968219595,-77.00529657594595,458
Crape myrtle,38.89363728411236,-76.93484150677529,436
Crape myrtle,38.943791552499995,-77.08728459936047,421
Crape myrtle,38.93270740459108,-76.98132353061338,353
Crape myrtle,38.921452160087334,-77.02672768886463,344
Crape myrtle,38.8359272194853,-77.0000163125,342
Crape myrtle,38.96785441176606,-77.03741803733945,296
Crape myrtle,38.89110416736842,-76.9930842945614,272
Honeylocust,38.90981376860215,-77.01083267225806,120
Honeylocust,38.858915616216215,-76.975192385,94
Honeylocust,38.96143617761904,-77.01903265761905,93
Honeylocust,38.9286565696,-77.0878151088,79
Honeylocust,38.88059993816667,-77.00182514299999,74
Honeylocust,38.93182259255319,-77.0282705880851,64
Honeylocust,38.886229628461535,-76.92961791025641,63
Honeylocust,38.95754317025641,-77.07131538589744,50
Honeylocust,38.92331750453125,-76.98123782234376,39
Honeylocust,38.91033633151899,-77.04818577772151,39
Green ash,38.908326418,-76.975213056,11
Green ash,38.92785878571429,-77.03990958142857,7
Green ash,38.87079974454545,-77.01195725727273,7
Green ash,38.969601116,-77.060735316,7
Green ash,38.82677268571428,-77.00413983142857,5
Green ash,38.94437487,-76.99122340333334,5
Green ash,38.88303329666667,-76.94109237666667,3
Green ash,38.980652345,-77.02587905,3
Green ash,38.89654222,-77.02091682142857,3
Green ash,38.911055526666665,-77.06958447,2
,38.89074207,-76.97935569,
,38.89082331,-76.97936858,
